gene_id,gene_symbol,typeofgene,mito,length,intron_count,exon_count,fpkm
100847010,MIR5581,ncRNA,0,60,0,0,0
100847020,MIR5582,ncRNA,0,68,0,0,0
100847025,MIR5583-1,ncRNA,0,59,0,0,0
100846997,MIR5583-2,ncRNA,0,59,0,0,0
100847089,MIR5584,ncRNA,0,60,0,0,0
100847018,MIR5585,ncRNA,0,59,0,0,0
100847088,MIR5586,ncRNA,0,59,0,0,0
100847028,MIR5587,ncRNA,0,53,0,0,0
100847054,MIR5588,ncRNA,0,63,0,0,0
100847093,MIR5589,ncRNA,0,60,0,0,0
693144,MIR559,ncRNA,0,96,0,0,0
100847069,MIR5590,ncRNA,0,54,0,0,0
100847065,MIR5591,ncRNA,0,65,0,0,0
693146,MIR561,ncRNA,0,97,0,0,0
693147,MIR562,ncRNA,0,95,0,0,0
693148,MIR563,ncRNA,0,79,0,0,0
693149,MIR564,ncRNA,0,94,0,0,0
693151,MIR566,ncRNA,0,94,0,0,0
693152,MIR567,ncRNA,0,98,0,0,0
693153,MIR568,ncRNA,0,95,0,0,0
100847001,MIR5680,ncRNA,0,84,0,0,0
100847058,MIR5681A,ncRNA,0,75,0,0,0
100847091,MIR5681B,ncRNA,0,60,0,0,0
100847043,MIR5682,ncRNA,0,76,0,0,0
100847034,MIR5683,ncRNA,0,76,0,0,0
100847071,MIR5684,ncRNA,0,65,0,0,0
100847075,MIR5685,ncRNA,0,79,0,0,0
100847019,MIR5687,ncRNA,0,77,0,0,0
100847077,MIR5688,ncRNA,0,83,0,0,0
100846998,MIR5689,ncRNA,0,78,0,0,0
693154,MIR569,ncRNA,0,96,0,0,0
100847048,MIR5690,ncRNA,0,73,0,0,0
100847015,MIR5691,ncRNA,0,68,0,0,0
100847066,MIR5692A1,ncRNA,0,69,0,0,0
100847038,MIR5692A2,ncRNA,0,59,0,0,0
100847013,MIR5692B,ncRNA,0,87,0,0,0
100847082,MIR5692C1,ncRNA,0,91,0,0,0
100847017,MIR5692C2,ncRNA,0,77,0,0,0
100847003,MIR5693,ncRNA,0,73,0,0,0
100847064,MIR5694,ncRNA,0,76,0,0,0
100847016,MIR5695,ncRNA,0,85,0,0,0
100847007,MIR5696,ncRNA,0,85,0,0,0
100847055,MIR5697,ncRNA,0,78,0,0,0
100847024,MIR5698,ncRNA,0,72,0,0,0
100847086,MIR5699,ncRNA,0,90,0,0,0
693155,MIR570,ncRNA,0,97,0,0,0
100847031,MIR5700,ncRNA,0,71,0,0,0
100847060,MIR5701-1,ncRNA,0,82,0,0,0
100847005,MIR5701-2,ncRNA,0,82,0,0,0
103504741,MIR5701-3,ncRNA,0,82,0,0,0
100847053,MIR5702,ncRNA,0,84,0,0,0
100847081,MIR5703,ncRNA,0,56,0,0,0
100847040,MIR5704,ncRNA,0,77,0,0,0
100847027,MIR5705,ncRNA,0,89,0,0,0
100847085,MIR5706,ncRNA,0,80,0,0,0
100847032,MIR5707,ncRNA,0,81,0,0,0
100847056,MIR5708,ncRNA,0,85,0,0,0
693156,MIR571,ncRNA,0,96,0,0,0
693157,MIR572,ncRNA,0,95,0,0,0
693158,MIR573,ncRNA,0,99,0,0,0
102466081,MIR5739,ncRNA,0,80,0,0,0
693159,MIR574,ncRNA,0,96,0,0,0
693160,MIR575,ncRNA,0,94,0,0,0
693161,MIR576,ncRNA,0,98,0,0,0
693162,MIR577,ncRNA,0,96,0,0,0
693163,MIR578,ncRNA,0,96,0,0,0
102464817,MIR5787,ncRNA,0,55,0,0,0
693164,MIR579,ncRNA,0,98,0,0,0
693165,MIR580,ncRNA,0,97,0,0,0
693166,MIR581,ncRNA,0,96,0,0,0
693167,MIR582,ncRNA,0,98,0,0,0
693168,MIR583,ncRNA,0,75,0,0,0
693169,MIR584,ncRNA,0,97,0,0,0
693170,MIR585,ncRNA,0,94,0,0,0
693171,MIR586,ncRNA,0,97,0,0,0
693172,MIR587,ncRNA,0,96,0,0,0
693173,MIR588,ncRNA,0,83,0,0,0
693174,MIR589,ncRNA,0,99,0,0,0
693175,MIR590,ncRNA,0,97,0,0,0
693176,MIR591,ncRNA,0,95,0,0,0
693177,MIR592,ncRNA,0,97,0,0,0
693178,MIR593,ncRNA,0,100,0,0,0
693180,MIR595,ncRNA,0,96,0,0,0
693181,MIR596,ncRNA,0,77,0,0,0
693182,MIR597,ncRNA,0,97,0,0,0
693183,MIR598,ncRNA,0,97,0,0,0
693184,MIR599,ncRNA,0,95,0,0,0
693185,MIR600,ncRNA,0,98,0,0,0
81571,MIR600HG,ncRNA,0,5984,0,0,0
693186,MIR601,ncRNA,0,79,0,0,0
693187,MIR602,ncRNA,0,98,0,0,0
693188,MIR603,ncRNA,0,97,0,0,0
693189,MIR604,ncRNA,0,94,0,0,0
693190,MIR605,ncRNA,0,83,0,0,0
693191,MIR606,ncRNA,0,96,0,0,0
102464823,MIR6068,ncRNA,0,60,0,0,0
102464824,MIR6069,ncRNA,0,79,0,0,0
693192,MIR607,ncRNA,0,96,0,0,0
102464825,MIR6070,ncRNA,0,103,0,0,0
102466516,MIR6071,ncRNA,0,78,0,0,0
102465944,MIR6072,ncRNA,0,71,0,0,0
102464826,MIR6073,ncRNA,0,89,0,0,0
102464827,MIR6074,ncRNA,0,107,0,0,0
102466103,MIR6075,ncRNA,0,95,0,0,0
102464828,MIR6076,ncRNA,0,113,0,0,0
102466225,MIR6077,ncRNA,0,82,0,0,0
102464829,MIR6078,ncRNA,0,100,0,0,0
102464830,MIR6079,ncRNA,0,62,0,0,0
693193,MIR608,ncRNA,0,100,0,0,0
102464831,MIR6080,ncRNA,0,66,0,0,0
102466518,MIR6081,ncRNA,0,97,0,0,0
102466953,MIR6082,ncRNA,0,109,0,0,0
102464832,MIR6083,ncRNA,0,106,0,0,0
102464833,MIR6084,ncRNA,0,110,0,0,0
102464834,MIR6085,ncRNA,0,110,0,0,0
102466519,MIR6086,ncRNA,0,55,0,0,0
102464835,MIR6087,ncRNA,0,49,0,0,0
102464836,MIR6088,ncRNA,0,51,0,0,0
102464837,MIR6089,ncRNA,0,64,0,0,0
693194,MIR609,ncRNA,0,95,0,0,0
102466104,MIR6090,ncRNA,0,60,0,0,0
693195,MIR610,ncRNA,0,96,0,0,0
693196,MIR611,ncRNA,0,67,0,0,0
693197,MIR612,ncRNA,0,100,0,0,0
102466906,MIR6124,ncRNA,0,85,0,0,0
102465133,MIR6125,ncRNA,0,96,0,0,0
102465134,MIR6126,ncRNA,0,89,0,0,0
102466615,MIR6127,ncRNA,0,109,0,0,0
102465135,MIR6128,ncRNA,0,109,0,0,0
102465137,MIR6129,ncRNA,0,109,0,0,0
693198,MIR613,ncRNA,0,95,0,0,0
102466967,MIR6130,ncRNA,0,109,0,0,0
102465138,MIR6131,ncRNA,0,109,0,0,0
102466616,MIR6132,ncRNA,0,109,0,0,0
102465139,MIR6133,ncRNA,0,108,0,0,0
102465140,MIR6134,ncRNA,0,109,0,0,0
693199,MIR614,ncRNA,0,90,0,0,0
693200,MIR615,ncRNA,0,96,0,0,0
693201,MIR616,ncRNA,0,97,0,0,0
102465141,MIR6165,ncRNA,0,84,0,0,0
693202,MIR617,ncRNA,0,97,0,0,0
693203,MIR618,ncRNA,0,98,0,0,0
693204,MIR619,ncRNA,0,99,0,0,0
693205,MIR620,ncRNA,0,95,0,0,0
693206,MIR621,ncRNA,0,96,0,0,0
693207,MIR622,ncRNA,0,96,0,0,0
693208,MIR623,ncRNA,0,98,0,0,0
693209,MIR624,ncRNA,0,97,0,0,0
693210,MIR625,ncRNA,0,85,0,0,0
693211,MIR626,ncRNA,0,94,0,0,0
693212,MIR627,ncRNA,0,97,0,0,0
693213,MIR628,ncRNA,0,95,0,0,0
693214,MIR629,ncRNA,0,97,0,0,0
693215,MIR630,ncRNA,0,97,0,0,0
693216,MIR631,ncRNA,0,75,0,0,0
693217,MIR632,ncRNA,0,94,0,0,0
693218,MIR633,ncRNA,0,98,0,0,0
693219,MIR634,ncRNA,0,97,0,0,0
693220,MIR635,ncRNA,0,98,0,0,0
693221,MIR636,ncRNA,0,99,0,0,0
693222,MIR637,ncRNA,0,99,0,0,0
693223,MIR638,ncRNA,0,100,0,0,0
693224,MIR639,ncRNA,0,98,0,0,0
693225,MIR640,ncRNA,0,96,0,0,0
693226,MIR641,ncRNA,0,99,0,0,0
693227,MIR642A,ncRNA,0,97,0,0,0
100500845,MIR642B,ncRNA,0,77,0,0,0
693228,MIR643,ncRNA,0,97,0,0,0
693229,MIR644A,ncRNA,0,94,0,0,0
693230,MIR645,ncRNA,0,94,0,0,0
693231,MIR646,ncRNA,0,94,0,0,0
284757,MIR646HG,ncRNA,0,2043,0,0,0
693232,MIR647,ncRNA,0,96,0,0,0
693233,MIR648,ncRNA,0,94,0,0,0
693234,MIR649,ncRNA,0,97,0,0,0
102465246,MIR6499,ncRNA,0,62,0,0,0
723778,MIR650,ncRNA,0,96,0,0,0
102466656,MIR6500,ncRNA,0,86,0,0,0
102465248,MIR6501,ncRNA,0,67,0,0,0
102465249,MIR6502,ncRNA,0,76,0,0,0
102465250,MIR6503,ncRNA,0,86,0,0,0
102465251,MIR6504,ncRNA,0,61,0,0,0
102466657,MIR6505,ncRNA,0,71,0,0,0
102465252,MIR6506,ncRNA,0,66,0,0,0
102465253,MIR6507,ncRNA,0,70,0,0,0
102466972,MIR6508,ncRNA,0,60,0,0,0
102465254,MIR6509,ncRNA,0,85,0,0,0
723779,MIR651,ncRNA,0,97,0,0,0
102466658,MIR6510,ncRNA,0,54,0,0,0
102466268,MIR6511A1,ncRNA,0,67,0,0,0
102466812,MIR6511A2,ncRNA,0,67,0,0,0
102465683,MIR6511A3,ncRNA,0,67,0,0,0
102465684,MIR6511A4,ncRNA,0,67,0,0,0
102465429,MIR6511B1,ncRNA,0,85,0,0,0
102465985,MIR6511B2,ncRNA,0,71,0,0,0
102465255,MIR6512,ncRNA,0,77,0,0,0
102465256,MIR6513,ncRNA,0,64,0,0,0
102465257,MIR6514,ncRNA,0,70,0,0,0
102466659,MIR6515,ncRNA,0,57,0,0,0
102466864,MIR6516,ncRNA,0,81,0,0,0
724022,MIR652,ncRNA,0,98,0,0,0
724023,MIR653,ncRNA,0,96,0,0,0
724024,MIR654,ncRNA,0,81,0,0,0
724025,MIR655,ncRNA,0,97,0,0,0
724026,MIR656,ncRNA,0,78,0,0,0
724027,MIR657,ncRNA,0,98,0,0,0
724028,MIR658,ncRNA,0,100,0,0,0
724029,MIR659,ncRNA,0,97,0,0,0
724030,MIR660,ncRNA,0,97,0,0,0
724031,MIR661,ncRNA,0,89,0,0,0
724032,MIR662,ncRNA,0,95,0,0,0
724033,MIR663A,ncRNA,0,93,0,0,0
284801,MIR663AHG,ncRNA,0,1213,0,0,0
100313824,MIR663B,ncRNA,0,115,0,0,0
100302234,MIR664A,ncRNA,0,82,0,0,0
100847052,MIR664B,ncRNA,0,61,0,0,0
100126315,MIR665,ncRNA,0,72,0,0,0
768214,MIR668,ncRNA,0,66,0,0,0
100313777,MIR670,ncRNA,0,98,0,0,0
100507261,MIR670HG,ncRNA,0,3704,0,0,0
768213,MIR671,ncRNA,0,118,0,0,0
102466189,MIR6715A,ncRNA,0,79,0,0,0
102465427,MIR6715B,ncRNA,0,77,0,0,0
102466719,MIR6716,ncRNA,0,80,0,0,0
102465428,MIR6717,ncRNA,0,73,0,0,0
102465430,MIR6718,ncRNA,0,80,0,0,0
102465974,MIR6719,ncRNA,0,87,0,0,0
102466720,MIR6720,ncRNA,0,98,0,0,0
102466190,MIR6721,ncRNA,0,87,0,0,0
102465431,MIR6722,ncRNA,0,78,0,0,0
102465432,MIR6723,ncRNA,0,89,0,0,0
102465433,MIR6724-1,ncRNA,0,92,0,0,0
103504727,MIR6724-2,ncRNA,0,92,0,0,0
103504739,MIR6724-3,ncRNA,0,92,0,0,0
103504733,MIR6724-4,ncRNA,0,92,0,0,0
102465434,MIR6726,ncRNA,0,61,0,0,0
102465435,MIR6727,ncRNA,0,65,0,0,0
102465436,MIR6728,ncRNA,0,89,0,0,0
102466982,MIR6729,ncRNA,0,65,0,0,0
102466722,MIR6730,ncRNA,0,67,0,0,0
102465437,MIR6731,ncRNA,0,72,0,0,0
102465438,MIR6732,ncRNA,0,60,0,0,0
102465439,MIR6733,ncRNA,0,61,0,0,0
102466723,MIR6734,ncRNA,0,68,0,0,0
102465440,MIR6735,ncRNA,0,73,0,0,0
102466191,MIR6736,ncRNA,0,59,0,0,0
102465441,MIR6737,ncRNA,0,70,0,0,0
102465442,MIR6738,ncRNA,0,64,0,0,0
102466724,MIR6739,ncRNA,0,75,0,0,0
102465443,MIR6740,ncRNA,0,113,0,0,0
102466270,MIR6741,ncRNA,0,63,0,0,0
102465444,MIR6742,ncRNA,0,62,0,0,0
102465445,MIR6743,ncRNA,0,71,0,0,0
102466725,MIR6744,ncRNA,0,66,0,0,0
102466726,MIR6745,ncRNA,0,127,0,0,0
102465446,MIR6746,ncRNA,0,63,0,0,0
102465447,MIR6747,ncRNA,0,61,0,0,0
102465448,MIR6748,ncRNA,0,71,0,0,0
102466727,MIR6749,ncRNA,0,69,0,0,0
100033819,MIR675,ncRNA,0,73,0,0,0
102466192,MIR6750,ncRNA,0,75,0,0,0
102465449,MIR6751,ncRNA,0,63,0,0,0
102465450,MIR6752,ncRNA,0,71,0,0,0
102465451,MIR6753,ncRNA,0,164,0,0,0
102466728,MIR6754,ncRNA,0,66,0,0,0
102465452,MIR6755,ncRNA,0,66,0,0,0
102465453,MIR6756,ncRNA,0,63,0,0,0
102466193,MIR6757,ncRNA,0,69,0,0,0
102465454,MIR6758,ncRNA,0,63,0,0,0
102466729,MIR6759,ncRNA,0,65,0,0,0
100500887,MIR676,ncRNA,0,67,0,0,0
102465455,MIR6760,ncRNA,0,68,0,0,0
102465456,MIR6761,ncRNA,0,72,0,0,0
102465457,MIR6762,ncRNA,0,86,0,0,0
102465975,MIR6763,ncRNA,0,65,0,0,0
102466730,MIR6764,ncRNA,0,61,0,0,0
102465458,MIR6765,ncRNA,0,87,0,0,0
102466983,MIR6766,ncRNA,0,72,0,0,0
102465459,MIR6767,ncRNA,0,66,0,0,0
102465460,MIR6768,ncRNA,0,72,0,0,0
102466731,MIR6769A,ncRNA,0,73,0,0,0
102466202,MIR6769B,ncRNA,0,62,0,0,0
102465461,MIR6770-1,ncRNA,0,60,0,0,0
102465908,MIR6770-2,ncRNA,0,60,0,0,0
102466259,MIR6770-3,ncRNA,0,60,0,0,0
102465462,MIR6771,ncRNA,0,60,0,0,0
102465463,MIR6772,ncRNA,0,64,0,0,0
102466194,MIR6773,ncRNA,0,74,0,0,0
102466732,MIR6774,ncRNA,0,70,0,0,0
102465464,MIR6775,ncRNA,0,69,0,0,0
102465465,MIR6776,ncRNA,0,59,0,0,0
102465466,MIR6777,ncRNA,0,66,0,0,0
102466733,MIR6778,ncRNA,0,73,0,0,0
102465467,MIR6779,ncRNA,0,64,0,0,0
102466195,MIR6780A,ncRNA,0,68,0,0,0
102466746,MIR6780B,ncRNA,0,79,0,0,0
102465468,MIR6781,ncRNA,0,64,0,0,0
102465469,MIR6782,ncRNA,0,69,0,0,0
102466734,MIR6783,ncRNA,0,64,0,0,0
102465470,MIR6784,ncRNA,0,67,0,0,0
102466911,MIR6785,ncRNA,0,81,0,0,0
102465471,MIR6786,ncRNA,0,113,0,0,0
102465472,MIR6787,ncRNA,0,61,0,0,0
102466735,MIR6788,ncRNA,0,66,0,0,0
102466736,MIR6789,ncRNA,0,98,0,0,0
102465473,MIR6790,ncRNA,0,63,0,0,0
102465474,MIR6791,ncRNA,0,67,0,0,0
102465475,MIR6792,ncRNA,0,67,0,0,0
102466737,MIR6793,ncRNA,0,63,0,0,0
102466196,MIR6794,ncRNA,0,68,0,0,0
102465476,MIR6795,ncRNA,0,68,0,0,0
102465477,MIR6796,ncRNA,0,62,0,0,0
102465478,MIR6797,ncRNA,0,72,0,0,0
102466738,MIR6798,ncRNA,0,67,0,0,0
102465479,MIR6799,ncRNA,0,69,0,0,0
102465480,MIR6800,ncRNA,0,82,0,0,0
102466984,MIR6801,ncRNA,0,79,0,0,0
102465481,MIR6802,ncRNA,0,65,0,0,0
102466739,MIR6803,ncRNA,0,65,0,0,0
102465482,MIR6804,ncRNA,0,68,0,2,78.99
102465483,MIR6805,ncRNA,0,62,0,0,0
102465484,MIR6806,ncRNA,0,64,0,0,0
102465976,MIR6807,ncRNA,0,92,0,0,0
102466740,MIR6808,ncRNA,0,59,0,0,0
102465485,MIR6809,ncRNA,0,116,0,0,0
102466197,MIR6810,ncRNA,0,70,0,0,0
102465486,MIR6811,ncRNA,0,58,0,0,0
102465487,MIR6812,ncRNA,0,64,0,0,0
102466741,MIR6813,ncRNA,0,56,0,0,0
102465488,MIR6814,ncRNA,0,70,0,0,0
102465489,MIR6815,ncRNA,0,61,0,0,0
102465490,MIR6816,ncRNA,0,66,0,0,0
102466198,MIR6817,ncRNA,0,66,0,0,0
102466742,MIR6818,ncRNA,0,65,0,0,0
102465491,MIR6819,ncRNA,0,61,0,0,0
102465492,MIR6820,ncRNA,0,62,0,0,0
102465493,MIR6821,ncRNA,0,74,0,0,0
102466743,MIR6822,ncRNA,0,61,0,0,0
102465494,MIR6823,ncRNA,0,61,0,0,0
102465495,MIR6824,ncRNA,0,63,0,0,0
102466199,MIR6825,ncRNA,0,66,0,0,0
102465496,MIR6826,ncRNA,0,98,0,0,0
102466744,MIR6827,ncRNA,0,59,0,0,0
102465497,MIR6828,ncRNA,0,60,0,0,0
102465977,MIR6829,ncRNA,0,67,0,0,0
102465498,MIR6830,ncRNA,0,70,0,0,0
102465499,MIR6831,ncRNA,0,81,0,0,0
102466745,MIR6832,ncRNA,0,72,0,0,0
102465500,MIR6833,ncRNA,0,61,0,0,0
102465501,MIR6834,ncRNA,0,81,0,0,0
102465502,MIR6835,ncRNA,0,64,0,0,0
102465503,MIR6836,ncRNA,0,63,0,0,0
102466985,MIR6837,ncRNA,0,64,0,0,0
102465504,MIR6838,ncRNA,0,56,0,0,0
102465505,MIR6839,ncRNA,0,113,0,0,0
102466747,MIR6840,ncRNA,0,71,0,0,0
102465506,MIR6841,ncRNA,0,72,0,0,0
102465507,MIR6842,ncRNA,0,65,0,0,0
102465508,MIR6843,ncRNA,0,151,0,0,0
102466200,MIR6844,ncRNA,0,62,0,0,0
102466748,MIR6845,ncRNA,0,61,0,0,0
102465509,MIR6846,ncRNA,0,60,0,0,0
102465510,MIR6847,ncRNA,0,69,0,0,0
102465511,MIR6848,ncRNA,0,70,0,0,0
102466749,MIR6849,ncRNA,0,69,0,0,0
102465978,MIR6850,ncRNA,0,61,0,0,0
102465512,MIR6851,ncRNA,0,67,0,0,0
102465513,MIR6852,ncRNA,0,66,0,0,0
102466201,MIR6853,ncRNA,0,74,0,0,0
102465514,MIR6854,ncRNA,0,69,0,0,0
102466750,MIR6855,ncRNA,0,67,0,0,0
102465515,MIR6856,ncRNA,0,67,0,0,0
102465516,MIR6857,ncRNA,0,93,0,0,0
102465517,MIR6858,ncRNA,0,67,0,0,0
102466751,MIR6859-1,ncRNA,0,68,0,0,0
102465909,MIR6859-2,ncRNA,0,68,0,0,0
102465910,MIR6859-3,ncRNA,0,68,0,0,0
103504738,MIR6859-4,ncRNA,0,68,0,0,0
102465518,MIR6860,ncRNA,0,66,0,0,0
102465519,MIR6861,ncRNA,0,64,0,0,0
102465520,MIR6862-1,ncRNA,0,70,0,0,0
102465907,MIR6862-2,ncRNA,0,70,0,0,0
102466752,MIR6863,ncRNA,0,90,0,0,0
102465521,MIR6864,ncRNA,0,70,0,0,0
102465522,MIR6865,ncRNA,0,65,0,0,0
102466986,MIR6866,ncRNA,0,69,0,0,0
102465523,MIR6867,ncRNA,0,67,0,0,0
102466753,MIR6868,ncRNA,0,58,0,0,0
102465524,MIR6869,ncRNA,0,62,0,0,0
102465525,MIR6870,ncRNA,0,60,0,0,0
102466912,MIR6871,ncRNA,0,56,0,0,0
102465526,MIR6872,ncRNA,0,62,0,0,0
102466754,MIR6873,ncRNA,0,63,0,0,0
102466203,MIR6874,ncRNA,0,71,0,0,0
102466755,MIR6875,ncRNA,0,72,0,0,0
102465527,MIR6876,ncRNA,0,73,0,0,0
102465528,MIR6877,ncRNA,0,64,0,0,0
102465529,MIR6878,ncRNA,0,66,0,0,0
102466756,MIR6879,ncRNA,0,66,0,0,0
102466204,MIR6880,ncRNA,0,62,0,0,0
102465530,MIR6881,ncRNA,0,76,0,0,0
102465531,MIR6882,ncRNA,0,66,0,0,0
102465532,MIR6883,ncRNA,0,78,0,0,0
102466757,MIR6884,ncRNA,0,78,0,0,0
102465533,MIR6885,ncRNA,0,66,0,0,0
102465534,MIR6886,ncRNA,0,61,0,0,0
102466205,MIR6887,ncRNA,0,65,0,0,0
102465535,MIR6888,ncRNA,0,67,0,0,0
102466758,MIR6889,ncRNA,0,59,0,0,0
102465536,MIR6890,ncRNA,0,61,0,0,0
102465537,MIR6891,ncRNA,0,93,0,0,0
102465538,MIR6892,ncRNA,0,115,0,0,0
102466271,MIR6893,ncRNA,0,69,0,0,0
102466759,MIR6894,ncRNA,0,57,0,0,0
102465539,MIR6895,ncRNA,0,78,0,0,0
407043,MIR7-1,ncRNA,0,110,0,0,0
407044,MIR7-2,ncRNA,0,110,0,0,0
407045,MIR7-3,ncRNA,0,110,0,0,0
284424,MIR7-3HG,ncRNA,0,768,0,0,0
100126333,MIR708,ncRNA,0,88,0,0,0
102466222,MIR7106,ncRNA,0,65,0,0,0
102465665,MIR7107,ncRNA,0,80,0,0,0
102466806,MIR7108,ncRNA,0,87,0,0,0
102465666,MIR7109,ncRNA,0,65,0,0,0
100313843,MIR711,ncRNA,0,76,0,0,0
102465667,MIR7110,ncRNA,0,86,0,0,0
102465668,MIR7111,ncRNA,0,72,0,0,0
102465906,MIR7112,ncRNA,0,65,0,0,0
102465669,MIR7113,ncRNA,0,59,0,0,0
102466223,MIR7114,ncRNA,0,61,0,0,0
102465688,MIR7150,ncRNA,0,94,0,0,0
102466814,MIR7151,ncRNA,0,60,0,0,0
102465689,MIR7152,ncRNA,0,54,0,0,0
102465690,MIR7153,ncRNA,0,57,0,0,0
102465691,MIR7154,ncRNA,0,73,0,0,0
102466815,MIR7155,ncRNA,0,56,0,0,0
102466995,MIR7156,ncRNA,0,60,0,0,0
102465692,MIR7157,ncRNA,0,60,0,0,0
102465693,MIR7158,ncRNA,0,71,0,0,0
102466816,MIR7159,ncRNA,0,66,0,0,0
102465695,MIR7160,ncRNA,0,52,0,0,0
102465694,MIR7161,ncRNA,0,84,0,0,0
102466227,MIR7162,ncRNA,0,69,0,0,0
100313781,MIR718,ncRNA,0,70,0,0,0
100126313,MIR744,ncRNA,0,98,0,0,0
102466235,MIR7515,ncRNA,0,67,0,0,0
102800314,MIR7515HG,ncRNA,0,689,0,0,0
768212,MIR758,ncRNA,0,88,0,0,0
100313778,MIR759,ncRNA,0,91,0,0,0
100126348,MIR760,ncRNA,0,80,0,0,0
100313892,MIR761,ncRNA,0,59,0,0,0
100313837,MIR762,ncRNA,0,83,0,0,0
101928736,MIR762HG,ncRNA,0,1577,0,0,0
100313838,MIR764,ncRNA,0,85,0,0,0
102465752,MIR7641-1,ncRNA,0,61,0,0,0
102465753,MIR7641-2,ncRNA,0,53,0,0,0
768220,MIR765,ncRNA,0,114,0,0,0
768218,MIR766,ncRNA,0,111,0,0,0
768215,MIR767,ncRNA,0,109,0,0,0
768217,MIR769,ncRNA,0,118,0,0,0
768222,MIR770,ncRNA,0,98,0,0,0
102465800,MIR7702,ncRNA,0,59,0,0,0
102465801,MIR7703,ncRNA,0,77,0,0,0
102465802,MIR7704,ncRNA,0,59,0,0,0
102466854,MIR7705,ncRNA,0,57,0,0,0
102465803,MIR7706,ncRNA,0,67,0,0,0
102465832,MIR7843,ncRNA,0,79,0,0,0
102465834,MIR7844,ncRNA,0,122,0,0,0
102465835,MIR7845,ncRNA,0,99,0,0,0
102465836,MIR7846,ncRNA,0,96,0,0,0
102465993,MIR7847,ncRNA,0,103,0,0,0
102466865,MIR7848,ncRNA,0,101,0,0,0
102465837,MIR7849,ncRNA,0,106,0,0,0
102465838,MIR7850,ncRNA,0,79,0,0,0
102467003,MIR7851,ncRNA,0,160,0,0,0
102465839,MIR7852,ncRNA,0,82,0,0,0
102466866,MIR7853,ncRNA,0,132,0,0,0
102465840,MIR7854,ncRNA,0,65,0,0,0
102465841,MIR7855,ncRNA,0,61,0,0,0
102465842,MIR7856,ncRNA,0,56,0,0,0
102466250,MIR7973-1,ncRNA,0,76,0,0,0
102465855,MIR7973-2,ncRNA,0,76,0,0,0
102465856,MIR7974,ncRNA,0,79,0,0,0
102466872,MIR7975,ncRNA,0,68,0,0,0
102465857,MIR7976,ncRNA,0,66,0,0,0
102465858,MIR7977,ncRNA,0,49,0,0,0
102465859,MIR7978,ncRNA,0,59,0,0,0
768219,MIR802,ncRNA,0,94,0,0,0
102466873,MIR8052,ncRNA,0,69,0,0,0
102467004,MIR8053,ncRNA,0,75,0,0,0
102465860,MIR8054,ncRNA,0,86,0,0,0
102465861,MIR8055,ncRNA,0,97,0,0,0
102465862,MIR8056,ncRNA,0,82,0,0,0
102466874,MIR8057,ncRNA,0,69,0,0,0
102465863,MIR8058,ncRNA,0,89,0,0,0
102466918,MIR8059,ncRNA,0,81,0,0,0
102465864,MIR8060,ncRNA,0,76,0,0,0
102466251,MIR8061,ncRNA,0,75,0,0,0
102465865,MIR8062,ncRNA,0,85,0,0,0
102466875,MIR8063,ncRNA,0,81,0,0,0
102465866,MIR8064,ncRNA,0,90,0,0,0
102465867,MIR8065,ncRNA,0,100,0,0,0
102465868,MIR8066,ncRNA,0,78,0,0,0
102465869,MIR8067,ncRNA,0,77,0,0,0
102466876,MIR8068,ncRNA,0,68,0,0,0
102466252,MIR8069-1,ncRNA,0,86,0,0,0
103504736,MIR8069-2,ncRNA,0,86,0,0,0
102465870,MIR8070,ncRNA,0,88,0,0,0
102465871,MIR8071-1,ncRNA,0,65,0,0,0
102466889,MIR8071-2,ncRNA,0,65,0,0,0
102466877,MIR8072,ncRNA,0,80,0,0,0
102465872,MIR8073,ncRNA,0,72,0,0,0
102465873,MIR8074,ncRNA,0,81,0,0,0
102465874,MIR8075,ncRNA,0,80,0,0,0
102466253,MIR8076,ncRNA,0,83,0,0,0
102465875,MIR8077,ncRNA,0,75,0,0,0
102466878,MIR8078,ncRNA,0,84,0,0,0
102465876,MIR8079,ncRNA,0,72,0,0,0
102465877,MIR8080,ncRNA,0,89,0,0,0
102465995,MIR8081,ncRNA,0,95,0,0,0
102465878,MIR8082,ncRNA,0,81,0,0,0
102466879,MIR8083,ncRNA,0,89,0,0,0
102467005,MIR8084,ncRNA,0,89,0,0,0
102465879,MIR8085,ncRNA,0,65,0,0,0
102465880,MIR8086,ncRNA,0,93,0,0,0
102465881,MIR8087,ncRNA,0,78,0,0,0
102466880,MIR8088,ncRNA,0,86,0,0,0
102465882,MIR8089,ncRNA,0,82,0,0,0
103504737,MIR8485,ncRNA,0,91,0,0,0
100126316,MIR873,ncRNA,0,77,0,0,0
100126343,MIR874,ncRNA,0,78,0,0,0
100126309,MIR875,ncRNA,0,76,0,0,0
100126310,MIR876,ncRNA,0,81,0,0,0
100126314,MIR877,ncRNA,0,86,0,0,0
100126334,MIR885,ncRNA,0,74,0,0,0
100126347,MIR887,ncRNA,0,79,0,0,0
100126306,MIR888,ncRNA,0,77,0,0,0
100126345,MIR889,ncRNA,0,79,0,0,0
100126303,MIR890,ncRNA,0,77,0,0,0
100126341,MIR891A,ncRNA,0,79,0,0,0
100126304,MIR891B,ncRNA,0,79,0,0,0
100126342,MIR892A,ncRNA,0,75,0,0,0
