target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
ADAM33,ENSG00000149451,0.0114049393,0.0,0.0,0.0,0.0,0.0114049393,0.0,0.0,ADAM metallopeptidase domain 33
AC116609.3,ENSG00000272342,0.0113924788,0.0,0.0,0.0,0.0,0.0113924788,0.0,0.0,
KPNA5,ENSG00000196911,0.0113716114,0.0,0.0,0.0,0.0,0.0113716114,0.0,0.0,karyopherin subunit alpha 5
XAF1,ENSG00000132530,0.011357009000000001,0.0,0.0,0.0,0.0,0.011357009000000001,0.0,0.0,XIAP associated factor 1
MXRA5,ENSG00000101825,0.0113516494,0.0,0.0,0.0,0.0,0.0113516494,0.0,0.0,matrix remodeling associated 5
TSC22D2,ENSG00000196428,0.0113421709,0.0,0.0,0.0,0.0,0.0113421709,0.0,0.0,TSC22 domain family member 2
ITGB1,ENSG00000150093,0.011331826400000002,0.0,0.0,0.0,0.0,0.009431826400000001,0.0076,0.0,integrin subunit beta 1
LMO4,ENSG00000143013,0.011296661900000001,0.0,0.0,0.0,0.0,0.011296661900000001,0.0,0.0,LIM domain only 4
ERRFI1,ENSG00000116285,0.011256416200000001,0.0,0.0,0.0,0.0,0.011256416200000001,0.0,0.0,ERBB receptor feedback inhibitor 1
LSM14A,ENSG00000257103,0.0112428289,0.0,0.0,0.0,0.0,0.0112428289,0.0,0.0,LSM14A mRNA processing body assembly factor
SEH1L,ENSG00000085415,0.0111034377,0.0,0.0,0.0,0.0,0.0111034377,0.0,0.0,SEH1 like nucleoporin
HEYL,ENSG00000163909,0.0109826096,0.0,0.0,0.0,0.0,0.0109826096,0.0,0.0,hes related family bHLH transcription factor with YRPW motif-like
ADAMTS1,ENSG00000154734,0.010968378800000001,0.0,0.0,0.0,0.0,0.010968378800000001,0.0,0.0,ADAM metallopeptidase with thrombospondin type 1 motif 1
CCN1,ENSG00000142871,0.0109352644,0.0,0.0,0.0,0.0,0.0109352644,0.0,0.0,cellular communication network factor 1
SLC16A6,ENSG00000108932,0.010900462500000001,0.0,0.0,0.0,0.0,0.010900462500000001,0.0,0.0,solute carrier family 16 member 6
RREB1,ENSG00000124782,0.0108240937,0.0,0.0,0.0,0.0,0.0108240937,0.0,0.0,ras responsive element binding protein 1
EIF3A,ENSG00000107581,0.0108172484,0.0,0.0,0.0,0.0,0.0108172484,0.0,0.0,eukaryotic translation initiation factor 3 subunit A
DPYD,ENSG00000188641,0.0108,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,dihydropyrimidine dehydrogenase
DGAT1,ENSG00000185000,0.0108,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,diacylglycerol O-acyltransferase 1
UBA1,ENSG00000130985,0.0108,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,ubiquitin like modifier activating enzyme 1
PCSK2,ENSG00000125851,0.0108,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,proprotein convertase subtilisin/kexin type 2
MAP4K3,ENSG00000011566,0.0108,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,mitogen-activated protein kinase kinase kinase kinase 3
IRF7,ENSG00000185507,0.0107254406,0.0,0.0,0.0,0.0,0.0107254406,0.0,0.0,interferon regulatory factor 7
GLIPR1,ENSG00000139278,0.0107002552,0.0,0.0,0.0,0.0,0.0107002552,0.0,0.0,GLI pathogenesis related 1
IGF2-AS,ENSG00000099869,0.0106878404,0.0,0.0,0.0,0.0,0.0106878404,0.0,0.0,IGF2 antisense RNA
BRCA1,ENSG00000012048,0.010600000000000002,0.0,0.0,0.0,0.0,0.0,0.010600000000000002,0.0,BRCA1 DNA repair associated
RAB40B,ENSG00000141542,0.010599152300000001,0.0,0.0,0.0,0.0,0.010599152300000001,0.0,0.0,"RAB40B, member RAS oncogene family"
CFLAR,ENSG00000003402,0.010592222600000001,0.0,0.0,0.0,0.0,0.010592222600000001,0.0,0.0,CASP8 and FADD like apoptosis regulator
USP6,ENSG00000129204,0.0105902468,0.0,0.0,0.0,0.0,0.0105902468,0.0,0.0,ubiquitin specific peptidase 6
NID1,ENSG00000116962,0.0105783782,0.0,0.0,0.0,0.0,0.0105783782,0.0,0.0,nidogen 1
NPR3,ENSG00000113389,0.0105782188,0.0,0.0,0.0,0.0,0.0105782188,0.0,0.0,natriuretic peptide receptor 3
CYP11B2,ENSG00000179142,0.010571062,0.0,0.0,0.0,0.0,0.010571062,0.0,0.0,cytochrome P450 family 11 subfamily B member 2
EEA1,ENSG00000102189,0.0105525084,0.0,0.0,0.0,0.0,0.0105525084,0.0,0.0,early endosome antigen 1
MSI2,ENSG00000153944,0.0105383534,0.0,0.0,0.0,0.0,0.0105383534,0.0,0.0,musashi RNA binding protein 2
DDX60,ENSG00000137628,0.0105381943,0.0,0.0,0.0,0.0,0.0105381943,0.0,0.0,DExD/H-box helicase 60
GABPB1-AS1,ENSG00000244879,0.0104211975,0.0,0.0,0.0,0.0,0.0104211975,0.0,0.0,GABPB1 antisense RNA 1
NDN,ENSG00000182636,0.010400000000000001,0.0,0.0,0.0,0.0,0.0,0.010400000000000001,0.0,"necdin, MAGE family member"
E2F7,ENSG00000165891,0.010400000000000001,0.0,0.0,0.0,0.0,0.0,0.010400000000000001,0.0,E2F transcription factor 7
SLC1A5,ENSG00000105281,0.010400000000000001,0.0,0.0,0.0,0.0,0.0,0.010400000000000001,0.0,solute carrier family 1 member 5
CILP,ENSG00000138615,0.0103185841,0.0,0.0,0.0,0.0,0.0103185841,0.0,0.0,cartilage intermediate layer protein
EEF1D,ENSG00000104529,0.0103,0.0,0.0,0.0,0.0,0.0,0.0103,0.0,eukaryotic translation elongation factor 1 delta
TDO2,ENSG00000151790,0.010296,0.0,0.0,0.0,0.0,0.010296,0.0,0.0,"tryptophan 2,3-dioxygenase"
ZFP36L2,ENSG00000152518,0.0102941318,0.0,0.0,0.0,0.0,0.0102941318,0.0,0.0,ZFP36 ring finger protein like 2
NR1D2,ENSG00000174738,0.0102931303,0.0,0.0,0.0,0.0,0.0102931303,0.0,0.0,nuclear receptor subfamily 1 group D member 2
TTC9,ENSG00000133985,0.0102656441,0.0,0.0,0.0,0.0,0.0102656441,0.0,0.0,tetratricopeptide repeat domain 9
HSPA12B,ENSG00000132622,0.0102487748,0.0,0.0,0.0,0.0,0.0102487748,0.0,0.0,heat shock protein family A (Hsp70) member 12B
GLRX,ENSG00000173221,0.010234848900000001,0.0,0.0,0.0,0.0,0.010234848900000001,0.0,0.0,glutaredoxin
SDC2,ENSG00000169439,0.010225457200000001,0.0,0.0,0.0,0.0,0.010225457200000001,0.0,0.0,syndecan 2
BIRC6,ENSG00000115760,0.0102202736,0.0,0.0,0.0,0.0,0.0102202736,0.0,0.0,baculoviral IAP repeat containing 6
UBA3,ENSG00000144744,0.0101792405,0.0,0.0,0.0,0.0,0.0101792405,0.0,0.0,ubiquitin like modifier activating enzyme 3
BTG1,ENSG00000133639,0.0101502358,0.0,0.0,0.0,0.0,0.0101502358,0.0,0.0,BTG anti-proliferation factor 1
RRAD,ENSG00000166592,0.0101417451,0.0,0.0,0.0,0.0,0.0101417451,0.0,0.0,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
AKAP9,ENSG00000127914,0.0101104179,0.0,0.0,0.0,0.0,0.0101104179,0.0,0.0,A-kinase anchoring protein 9
LIMA1,ENSG00000050405,0.0100897646,0.0,0.0,0.0,0.0,0.0100897646,0.0,0.0,LIM domain and actin binding 1
FAM131B,ENSG00000159784,0.0100894867,0.0,0.0,0.0,0.0,0.0100894867,0.0,0.0,family with sequence similarity 131 member B
PACSIN1,ENSG00000124507,0.0100737098,0.0,0.0,0.0,0.0,0.0100737098,0.0,0.0,protein kinase C and casein kinase substrate in neurons 1
CHST15,ENSG00000182022,0.0100714463,0.0,0.0,0.0,0.0,0.0100714463,0.0,0.0,carbohydrate sulfotransferase 15
CLDN1,ENSG00000163347,0.010040665800000001,0.0,0.0,0.0,0.0,0.010040665800000001,0.0,0.0,claudin 1
RNF128,ENSG00000133135,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,"ring finger protein 128, E3 ubiquitin protein ligase"
SOCS2,ENSG00000120833,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,suppressor of cytokine signaling 2
GOLGA8A,ENSG00000175265,0.0099956144,0.0,0.0,0.0,0.0,0.0099956144,0.0,0.0,golgin A8 family member A
KANK1,ENSG00000107104,0.0099873394,0.0,0.0,0.0,0.0,0.0099873394,0.0,0.0,KN motif and ankyrin repeat domains 1
NFIC,ENSG00000141905,0.009960264600000001,0.0,0.0,0.0,0.0,0.009960264600000001,0.0,0.0,nuclear factor I C
GATA2,ENSG00000179348,0.009958672200000001,0.0,0.0,0.0,0.0,0.009958672200000001,0.0,0.0,GATA binding protein 2
ALK,ENSG00000171094,0.009944444444444445,0.0,0.0,0.0,0.0,0.0,0.009944444444444445,0.0,ALK receptor tyrosine kinase
FNDC3B,ENSG00000075420,0.0099060091,0.0,0.0,0.0,0.0,0.0099060091,0.0,0.0,fibronectin type III domain containing 3B
AC087741.1,ENSG00000262580,0.009835648,0.0,0.0,0.0,0.0,0.009835648,0.0,0.0,
ME1,ENSG00000065833,0.0098091427,0.0,0.0,0.0,0.0,0.0098091427,0.0,0.0,malic enzyme 1
MMP11,ENSG00000099953,0.0097433269,0.0,0.0,0.0,0.0,0.0097433269,0.0,0.0,matrix metallopeptidase 11
SVEP1,ENSG00000165124,0.0096830094,0.0,0.0,0.0,0.0,0.0096830094,0.0,0.0,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
C4orf45,ENSG00000164123,0.0096389286,0.0,0.0,0.0,0.0,0.0096389286,0.0,0.0,chromosome 4 open reading frame 45
RBM3,ENSG00000102317,0.009636174800000001,0.0,0.0,0.0,0.0,0.009636174800000001,0.0,0.0,RNA binding motif protein 3
ANO1,ENSG00000131620,0.009606133000000001,0.0,0.0,0.0,0.0,0.009606133000000001,0.0,0.0,anoctamin 1
VAC14,ENSG00000103043,0.009600000000000001,0.0,0.0,0.0,0.0,0.0,0.009600000000000001,0.0,"Vac14, PIKFYVE complex component"
ANOS1,ENSG00000011201,0.0095803769,0.0,0.0,0.0,0.0,0.0095803769,0.0,0.0,anosmin 1
MYLK,ENSG00000065534,0.0095220033,0.0,0.0,0.0,0.0,0.0095220033,0.0,0.0,myosin light chain kinase
ENTPD2,ENSG00000054179,0.009515055000000001,0.0,0.0,0.0,0.0,0.009515055000000001,0.0,0.0,ectonucleoside triphosphate diphosphohydrolase 2
MXRA8,ENSG00000162576,0.0094856455,0.0,0.0,0.0,0.0,0.0094856455,0.0,0.0,matrix remodeling associated 8
COL8A1,ENSG00000144810,0.0094856455,0.0,0.0,0.0,0.0,0.0094856455,0.0,0.0,collagen type VIII alpha 1 chain
SLC27A6,ENSG00000113396,0.009476754700000001,0.0,0.0,0.0,0.0,0.009476754700000001,0.0,0.0,solute carrier family 27 member 6
GXYLT2,ENSG00000172986,0.009464089175,0.0,0.0,0.0,0.0,0.009464089175,0.0,0.0,glucoside xylosyltransferase 2
TNFRSF11B,ENSG00000164761,0.00943334475,0.0,0.0,0.0,0.0,0.00943334475,0.0,0.0,TNF receptor superfamily member 11b
NRIP1,ENSG00000180530,0.009429952600000001,0.0,0.0,0.0,0.0,0.009429952600000001,0.0,0.0,nuclear receptor interacting protein 1
PCOLCE,ENSG00000106333,0.009423831,0.0,0.0,0.0,0.0,0.009423831,0.0,0.0,procollagen C-endopeptidase enhancer
CPZ,ENSG00000109625,0.009401824100000001,0.0,0.0,0.0,0.0,0.009401824100000001,0.0,0.0,carboxypeptidase Z
DMBX1,ENSG00000197587,0.0093811624,0.0,0.0,0.0,0.0,0.0093811624,0.0,0.0,diencephalon/mesencephalon homeobox 1
SRPX,ENSG00000101955,0.0093571162,0.0,0.0,0.0,0.0,0.0093571162,0.0,0.0,sushi repeat containing protein X-linked
HPRT1,ENSG00000165704,0.009355174,0.0,0.0,0.0,0.0,0.009355174,0.0,0.0,hypoxanthine phosphoribosyltransferase 1
ADGRD2,ENSG00000180264,0.009350847800000001,0.0,0.0,0.0,0.0,0.009350847800000001,0.0,0.0,adhesion G protein-coupled receptor D2
COQ8A,ENSG00000163050,0.009336124500000001,0.0,0.0,0.0,0.0,0.009336124500000001,0.0,0.0,coenzyme Q8A
NR2C1,ENSG00000120798,0.0093171144,0.0,0.0,0.0,0.0,0.0093171144,0.0,0.0,nuclear receptor subfamily 2 group C member 1
ECM1,ENSG00000143369,0.0093117092,0.0,0.0,0.0,0.0,0.0093117092,0.0,0.0,extracellular matrix protein 1
ACTR3,ENSG00000115091,0.0093073506,0.0,0.0,0.0,0.0,0.0093073506,0.0,0.0,actin related protein 3
SPR,ENSG00000116096,0.0092967368,0.0,0.0,0.0,0.0,0.0092967368,0.0,0.0,sepiapterin reductase
ACTC1,ENSG00000159251,0.0092903855,0.0,0.0,0.0,0.0,0.0092903855,0.0,0.0,actin alpha cardiac muscle 1
AL445490.1,ENSG00000225886,0.00928300195,0.0,0.0,0.0,0.0,0.00928300195,0.0,0.0,
JAML,ENSG00000160593,0.0092321664,0.0,0.0,0.0,0.0,0.0092321664,0.0,0.0,junction adhesion molecule like
LEFTY2,ENSG00000143768,0.009218955000000001,0.0,0.0,0.0,0.0,0.009218955000000001,0.0,0.0,left-right determination factor 2
EPG5,ENSG00000152223,0.0092,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,ectopic P-granules autophagy protein 5 homolog
SPATS2L,ENSG00000196141,0.0091702932,0.0,0.0,0.0,0.0,0.0091702932,0.0,0.0,spermatogenesis associated serine rich 2 like
FREM2,ENSG00000150893,0.0091689709,0.0,0.0,0.0,0.0,0.0091689709,0.0,0.0,FRAS1 related extracellular matrix protein 2
EDNRA,ENSG00000151617,0.0091292594,0.0,0.0,0.0,0.0,0.0091292594,0.0,0.0,endothelin receptor type A
PPM1L,ENSG00000163590,0.0091252293,0.0,0.0,0.0,0.0,0.0091252293,0.0,0.0,"protein phosphatase, Mg2+/Mn2+ dependent 1L"
BNIP3L,ENSG00000104765,0.0090837639,0.0,0.0,0.0,0.0,0.0090837639,0.0,0.0,BCL2 interacting protein 3 like
ARHGAP5,ENSG00000100852,0.009058450800000001,0.0,0.0,0.0,0.0,0.009058450800000001,0.0,0.0,Rho GTPase activating protein 5
POSTN,ENSG00000133110,0.0090509291,0.0,0.0,0.0,0.0,0.0090509291,0.0,0.0,periostin
IGFBP7,ENSG00000163453,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,insulin like growth factor binding protein 7
ZFPM2,ENSG00000169946,0.0089206619,0.0,0.0,0.0,0.0,0.0089206619,0.0,0.0,"zinc finger protein, FOG family member 2"
COL4A2,ENSG00000134871,0.008878965675000001,0.0,0.0,0.0,0.0,0.008878965675000001,0.0,0.0,collagen type IV alpha 2 chain
HS3ST3A1,ENSG00000153976,0.0088614581,0.0,0.0,0.0,0.0,0.0088614581,0.0,0.0,heparan sulfate-glucosamine 3-sulfotransferase 3A1
TEC,ENSG00000135605,0.0088573479,0.0,0.0,0.0,0.0,0.0088573479,0.0,0.0,tec protein tyrosine kinase
PLS3,ENSG00000102024,0.0088144016,0.0,0.0,0.0,0.0,0.0088144016,0.0,0.0,plastin 3
HMGB2,ENSG00000164104,0.0088137641,0.0,0.0,0.0,0.0,0.0088137641,0.0,0.0,high mobility group box 2
CHST2,ENSG00000175040,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,carbohydrate sulfotransferase 2
CD80,ENSG00000121594,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,CD80 molecule
CCL20,ENSG00000115009,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,C-C motif chemokine ligand 20
CD86,ENSG00000114013,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,CD86 molecule
CD33,ENSG00000105383,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,CD33 molecule
SPIN1,ENSG00000106723,0.008799131200000001,0.0,0.0,0.0,0.0,0.008799131200000001,0.0,0.0,spindlin 1
TTC16,ENSG00000167094,0.0087991235,0.0,0.0,0.0,0.0,0.0087991235,0.0,0.0,tetratricopeptide repeat domain 16
SCARB2,ENSG00000138760,0.0087991235,0.0,0.0,0.0,0.0,0.0087991235,0.0,0.0,scavenger receptor class B member 2
CEP350,ENSG00000135837,0.0087426319,0.0,0.0,0.0,0.0,0.0087426319,0.0,0.0,centrosomal protein 350
FOXC2,ENSG00000176692,0.00874194,0.0,0.0,0.0,0.0,0.00874194,0.0,0.0,forkhead box C2
WWTR1,ENSG00000018408,0.0087311096,0.0,0.0,0.0,0.0,0.0087311096,0.0,0.0,WW domain containing transcription regulator 1
CMYA5,ENSG00000164309,0.0087184207,0.0,0.0,0.0,0.0,0.0087184207,0.0,0.0,cardiomyopathy associated 5
AC117402.1,ENSG00000206532,0.008628169,0.0,0.0,0.0,0.0,0.008628169,0.0,0.0,
PJA2,ENSG00000198961,0.0085716105,0.0,0.0,0.0,0.0,0.0085716105,0.0,0.0,praja ring finger ubiquitin ligase 2
FAM180B,ENSG00000196666,0.0085617043,0.0,0.0,0.0,0.0,0.0085617043,0.0,0.0,family with sequence similarity 180 member B
ACAP1,ENSG00000072818,0.0085606486,0.0,0.0,0.0,0.0,0.0085606486,0.0,0.0,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
COL9A1,ENSG00000112280,0.0085519384,0.0,0.0,0.0,0.0,0.0085519384,0.0,0.0,collagen type IX alpha 1 chain
ADAMTS19,ENSG00000145808,0.008542160600000001,0.0,0.0,0.0,0.0,0.008542160600000001,0.0,0.0,ADAM metallopeptidase with thrombospondin type 1 motif 19
TCEAL7,ENSG00000182916,0.0084944812,0.0,0.0,0.0,0.0,0.0084944812,0.0,0.0,transcription elongation factor A like 7
COL9A2,ENSG00000049089,0.0084639047,0.0,0.0,0.0,0.0,0.0084639047,0.0,0.0,collagen type IX alpha 2 chain
TPBG,ENSG00000146242,0.0084638314,0.0,0.0,0.0,0.0,0.0084638314,0.0,0.0,trophoblast glycoprotein
RGS8,ENSG00000135824,0.0084565831,0.0,0.0,0.0,0.0,0.0084565831,0.0,0.0,regulator of G protein signaling 8
ITPR1,ENSG00000150995,0.008444441300000001,0.0,0.0,0.0,0.0,0.008444441300000001,0.0,0.0,"inositol 1,4,5-trisphosphate receptor type 1"
IGFL2,ENSG00000204866,0.0084317698,0.0,0.0,0.0,0.0,0.0084317698,0.0,0.0,IGF like family member 2
SNAP23,ENSG00000092531,0.0084076011,0.0,0.0,0.0,0.0,0.0084076011,0.0,0.0,synaptosome associated protein 23
SLC6A3,ENSG00000142319,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,solute carrier family 6 member 3
OS9,ENSG00000135506,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,OS9 endoplasmic reticulum lectin
DNAJB9,ENSG00000128590,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,DnaJ heat shock protein family (Hsp40) member B9
DBH,ENSG00000123454,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,dopamine beta-hydroxylase
ID2,ENSG00000115738,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.008400000000000001,0.0,inhibitor of DNA binding 2
TCF7,ENSG00000081059,0.008310233200000001,0.0,0.0,0.0,0.0,0.008310233200000001,0.0,0.0,transcription factor 7
PCYT1B,ENSG00000102230,0.0083,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,"phosphate cytidylyltransferase 1, choline, beta"
FAM126A,ENSG00000122591,0.0082853306,0.0,0.0,0.0,0.0,0.0082853306,0.0,0.0,family with sequence similarity 126 member A
AC131212.3,ENSG00000280287,0.008262189500000001,0.0,0.0,0.0,0.0,0.008262189500000001,0.0,0.0,
C7,ENSG00000112936,0.008245852100000001,0.0,0.0,0.0,0.0,0.008245852100000001,0.0,0.0,complement C7
USP18,ENSG00000184979,0.00822855755,0.0,0.0,0.0,0.0,0.00822855755,0.0,0.0,ubiquitin specific peptidase 18
AC122129.1,ENSG00000197815,0.0081167431,0.0,0.0,0.0,0.0,0.0081167431,0.0,0.0,
TUBB2A,ENSG00000137267,0.008106436600000001,0.0,0.0,0.0,0.0,0.008106436600000001,0.0,0.0,tubulin beta 2A class IIa
RGS10,ENSG00000148908,0.0081022241,0.0,0.0,0.0,0.0,0.0081022241,0.0,0.0,regulator of G protein signaling 10
CD3G,ENSG00000160654,0.0080996305,0.0,0.0,0.0,0.0,0.0080996305,0.0,0.0,CD3g molecule
CXCL14,ENSG00000145824,0.0080534302,0.0,0.0,0.0,0.0,0.0080534302,0.0,0.0,C-X-C motif chemokine ligand 14
DPP4,ENSG00000197635,0.008035435300000001,0.0,0.0,0.0,0.0,0.008035435300000001,0.0,0.0,dipeptidyl peptidase 4
HSP90AA1,ENSG00000080824,0.008031657475,0.0,0.0,0.0,0.0,0.0049266299,0.0068000000000000005,0.0,heat shock protein 90 alpha family class A member 1
GJB6,ENSG00000121742,0.0080249634,0.0,0.0,0.0,0.0,0.0080249634,0.0,0.0,gap junction protein beta 6
ABCA8,ENSG00000141338,0.008008380800000001,0.0,0.0,0.0,0.0,0.008008380800000001,0.0,0.0,ATP binding cassette subfamily A member 8
EEF1G,ENSG00000254772,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,eukaryotic translation elongation factor 1 gamma
NMS,ENSG00000204640,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,neuromedin S
TPCN1,ENSG00000186815,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,two pore segment channel 1
CDNF,ENSG00000185267,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,cerebral dopamine neurotrophic factor
KCNB2,ENSG00000182674,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,potassium voltage-gated channel subfamily B member 2
BAIAP2,ENSG00000175866,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,BAI1 associated protein 2
MFN1,ENSG00000171109,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,mitofusin 1
ACYP2,ENSG00000170634,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,acylphosphatase 2
UBXN7,ENSG00000163960,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,UBX domain protein 7
FMN2,ENSG00000155816,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,formin 2
SDHC,ENSG00000143252,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,succinate dehydrogenase complex subunit C
POLG,ENSG00000140521,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,"DNA polymerase gamma, catalytic subunit"
WDFY2,ENSG00000139668,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,WD repeat and FYVE domain containing 2
UNC13C,ENSG00000137766,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,unc-13 homolog C
IL1RN,ENSG00000136689,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,interleukin 1 receptor antagonist
CRB1,ENSG00000134376,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,crumbs cell polarity complex component 1
PLG,ENSG00000122194,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,plasminogen
GSR,ENSG00000104687,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,glutathione-disulfide reductase
UBE2I,ENSG00000103275,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,ubiquitin conjugating enzyme E2 I
VPS35,ENSG00000069329,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,VPS35 retromer complex component
HSPA1A,ENSG00000204389,0.007989526525,0.0,0.0,0.0,0.0,0.007989526525,0.0,0.0,heat shock protein family A (Hsp70) member 1A
ITGA6,ENSG00000091409,0.0079869495,0.0,0.0,0.0,0.0,0.0079869495,0.0,0.0,integrin subunit alpha 6
TAGLN,ENSG00000149591,0.007875534600000001,0.0,0.0,0.0,0.0,0.007875534600000001,0.0,0.0,transgelin
GSN,ENSG00000148180,0.0078674451,0.0,0.0,0.0,0.0,0.0078674451,0.0,0.0,gelsolin
MALAT1,ENSG00000251562,0.007855448783333333,0.0,0.0,0.0,0.0,0.007855448783333333,0.0,0.0,metastasis associated lung adenocarcinoma transcript 1
INHBA,ENSG00000122641,0.007835668300000001,0.0,0.0,0.0,0.0,0.007835668300000001,0.0,0.0,inhibin subunit beta A
FXYD7,ENSG00000221946,0.0078289011,0.0,0.0,0.0,0.0,0.0078289011,0.0,0.0,FXYD domain containing ion transport regulator 7
SLFN12,ENSG00000172123,0.0078245007,0.0,0.0,0.0,0.0,0.0078245007,0.0,0.0,schlafen family member 12
GALNT5,ENSG00000136542,0.0078122053000000006,0.0,0.0,0.0,0.0,0.0078122053000000006,0.0,0.0,polypeptide N-acetylgalactosaminyltransferase 5
FUT7,ENSG00000180549,0.0078003713,0.0,0.0,0.0,0.0,0.0078003713,0.0,0.0,fucosyltransferase 7
SSC5D,ENSG00000179954,0.0077887930000000005,0.0,0.0,0.0,0.0,0.0077887930000000005,0.0,0.0,scavenger receptor cysteine rich family member with 5 domains
ACTG2,ENSG00000163017,0.0077807726,0.0,0.0,0.0,0.0,0.0077807726,0.0,0.0,"actin gamma 2, smooth muscle"
SEC23A,ENSG00000100934,0.0077280091000000006,0.0,0.0,0.0,0.0,0.0077280091000000006,0.0,0.0,"Sec23 homolog A, coat complex II component"
ROBO1,ENSG00000169855,0.007691875700000001,0.0,0.0,0.0,0.0,0.007691875700000001,0.0,0.0,roundabout guidance receptor 1
ADAMTS14,ENSG00000138316,0.0076874895,0.0,0.0,0.0,0.0,0.0076874895,0.0,0.0,ADAM metallopeptidase with thrombospondin type 1 motif 14
EPX,ENSG00000121053,0.0076,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,eosinophil peroxidase
AL606970.1,ENSG00000224417,0.0075958351,0.0,0.0,0.0,0.0,0.0075958351,0.0,0.0,
PODN,ENSG00000174348,0.0075773422,0.0,0.0,0.0,0.0,0.0075773422,0.0,0.0,podocan
SH3BP1,ENSG00000100092,0.0075488911,0.0,0.0,0.0,0.0,0.0075488911,0.0,0.0,SH3 domain binding protein 1
DLK1,ENSG00000185559,0.0075487028,0.0,0.0,0.0,0.0,0.0075487028,0.0,0.0,delta like non-canonical Notch ligand 1
ITGA1,ENSG00000213949,0.007543295,0.0,0.0,0.0,0.0,0.007543295,0.0,0.0,integrin subunit alpha 1
AC010615.2,ENSG00000268119,0.0075369757,0.0,0.0,0.0,0.0,0.0075369757,0.0,0.0,
RNF135,ENSG00000181481,0.0075369755,0.0,0.0,0.0,0.0,0.0075369755,0.0,0.0,ring finger protein 135
PCAT19,ENSG00000267107,0.00753382365,0.0,0.0,0.0,0.0,0.00753382365,0.0,0.0,prostate cancer associated transcript 19
ABO,ENSG00000175164,0.0075056428,0.0,0.0,0.0,0.0,0.0075056428,0.0,0.0,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase"
BMPR2,ENSG00000204217,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,bone morphogenetic protein receptor type 2
NRN1,ENSG00000124785,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,neuritin 1
AFM,ENSG00000079557,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,afamin
COL11A1,ENSG00000060718,0.0073668043,0.0,0.0,0.0,0.0,0.0073668043,0.0,0.0,collagen type XI alpha 1 chain
